,5_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Tree Tag_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,5_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Tree Tag_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
602,5493.0,,,3/16/12,10:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-39.32,,-6.42,,,,,,,,,,0.0,2012-03-16 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-16 10:15:00,0 days 00:00:00,2012-03-16 10:15:00,-39.32,-6.42,7141.46400000023,1095.8068,1102.2330000000002,2012.0,2012.0,48.615600000000995,-43.62309711955047,-7.085653836349609
604,5495.0,,,3/17/12,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-27.08,,-4.33,,,,,,,,,,0.0,2012-03-17 12:15:00,5267.0,,,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,36.61 mm rainfall,,,,,-23.6,,-3.94,,,,,,,,,,0.0,2012-03-17 12:40:00,-1 days +23:47:30,2012-03-17 12:02:30,-25.34,-4.135,7180.580000000234,1134.9228,1141.3490000000002,2012.0,2012.0,39.11600000000362,-42.993111001722035,-6.983982279103996
1466,,,,3/21/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-21 12:20:00,5268.0,,,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,17.53 mm rainfall,,,,,-18.3,,-3.15,,,,,,,,,,0.0,2012-03-21 12:20:00,0 days 00:00:00,2012-03-21 12:20:00,-18.3,-3.15,7198.182200000249,1152.525,1158.9512000000002,2012.0,2012.0,17.602200000015728,-42.61607125545213,-6.925441105186466
1467,,,,3/22/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-22 11:30:00,5269.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,11.68 mm rainfall,,,,,-16.5,,-3.62,,,,,,,,,,0.0,2012-03-22 11:30:00,0 days 00:00:00,2012-03-22 11:30:00,-16.5,-3.62,7213.549200000254,1167.892,1174.3182000000002,2012.0,2012.0,15.367000000004737,-42.272520928006514,-6.881958861516224
1468,,,,3/24/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-24 11:30:00,5270.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,18.8 mm rainfall,,,,,-81.8,,-11.86,,,,,,,,,,0.0,2012-03-24 11:30:00,0 days 00:00:00,2012-03-24 11:30:00,-81.8,-11.86,7235.901200000254,1190.2440000000001,1196.6702000000002,2012.0,2012.0,22.35199999999986,-43.01464679652541,-6.975421262614239
1469,,,,3/27/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-27 11:35:00,5271.0,,,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,58.42 mm rainfall,,,,,-47.9,,-7.44,,,,,,,,,,0.0,2012-03-27 11:35:00,0 days 00:00:00,2012-03-27 11:35:00,-47.9,-7.44,7332.01480000026,1286.3576,1292.7838000000002,2012.0,2012.0,96.11360000000604,-43.37958957654606,-7.010125950054128
1470,,,,3/28/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-28 10:40:00,5272.0,,,10:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,58.17 mm rainfall,,,,,-60.2,,-8.97,,,,,,,,,,0.0,2012-03-28 10:40:00,0 days 00:00:00,2012-03-28 10:40:00,-60.2,-8.97,7393.2034000002595,1347.5462000000002,1353.9724,2012.0,2012.0,61.1885999999995,-44.14320273631718,-7.099100331674792
1471,,,,3/31/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31 11:00:00,5273.0,,,11:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,123.19 mm rainfall,,,,,-39.0,,-6.46,,,,,,,,,,0.0,2012-03-31 11:00:00,0 days 00:00:00,2012-03-31 11:00:00,-39.0,-6.46,7542.68240000026,1497.0252000000003,1503.4514000000001,2012.0,2012.0,149.47900000000027,-43.6297462213089,-7.035297630154738
1472,,,,4/1/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-01 10:30:00,5274.0,,,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,21.84 mm rainfall,,,,,-53.6,,-8.63,,,,,,,,,,0.0,2012-04-01 10:30:00,0 days 00:00:00,2012-04-01 10:30:00,-53.6,-8.63,7570.901800000263,1525.2446000000002,1531.6708,2012.0,2012.0,28.21940000000359,-43.81417765567663,-7.064796703296564
1473,,,,4/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-10 10:55:00,5275.0,,,10:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,8.13 mm rainfall,,,,,-29.8,,-5.33,,,,,,,,,,0.0,2012-04-10 10:55:00,0 days 00:00:00,2012-04-10 10:55:00,-29.8,-5.33,7588.224600000276,1542.5674000000001,1548.9936000000002,2012.0,2012.0,17.32280000001265,-43.65682904744547,-7.045318725099453
1474,,,,4/11/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 13:20:00,5276.0,,,13:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,15.24 mm rainfall,,,,,-76.6,,-10.73,,,,,,,,,,0.0,2012-04-11 13:20:00,0 days 00:00:00,2012-04-11 13:20:00,-76.6,-10.73,7604.988600000282,1559.3314000000003,1565.7576000000001,2012.0,2012.0,16.76400000000558,-44.01092977427343,-7.084924758151061
1475,,,,4/12/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-12 11:35:00,5277.0,,,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,20.32 mm rainfall,,,,,-40.3,,-6.77,,,,,,,,,,0.0,2012-04-12 11:35:00,0 days 00:00:00,2012-04-12 11:35:00,-40.3,-6.77,7633.208000000283,1587.5508000000002,1593.977,2012.0,2012.0,28.21940000000177,-43.94497800457405,-7.079327819813344
1476,,,,4/13/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-13 11:25:00,5278.0,,,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,35.56 mm rainfall,,,,,-50.4,,-8.09,,,,,,,,,,0.0,2012-04-13 11:25:00,0 days 00:00:00,2012-04-13 11:25:00,-50.4,-8.09,7673.1622000002835,1627.505,1633.9312000000002,2012.0,2012.0,39.95420000000013,-44.10341743906526,-7.104134912461243
1477,,,,4/14/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-14 16:10:00,5279.0,,,16:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,0.51 mm rainfall,,,,,-39.8,,-6.86,,,,,,,,,,0.0,2012-04-14 16:10:00,0 days 00:00:00,2012-04-14 16:10:00,-39.8,-6.86,7677.6326000002855,1631.9754000000003,1638.4016000000001,2012.0,2012.0,4.470400000001973,-44.09163129065289,-7.10346627867155
605,5496.0,,,4/29/12,10:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-26.74,,-4.43,,,,,,,,,,0.0,2012-04-29 10:15:00,5280.0,,,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,14.99 mm rainfall,,,,,-26.99,,-4.77,,,,,,,,,,0.0,2012-04-29 10:30:00,-1 days +23:52:30,2012-04-29 10:07:30,-26.865,-4.6,7704.734400000297,1659.0772000000002,1665.5034000000003,2012.0,2012.0,27.10180000001128,-43.81027361508566,-7.0625778750629955
606,5497.0,,,5/5/12,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-28.28,,-4.52,,,,,,,,,,0.0,2012-05-05 13:10:00,5281.0,,,13:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,14.48 mm rainfall,,,,,-27.62,,-4.74,,,,,,,,,,0.0,2012-05-05 13:40:00,-1 days +23:45:00,2012-05-05 12:55:00,-27.950000000000003,-4.63,7728.4834000003,1682.8262000000002,1689.2524000000003,2012.0,2012.0,23.749000000003434,-43.58648157370414,-7.028253652058289
607,5498.0,,,6/5/12,11:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-33.35,,-5.16,,,,,,,,,,0.0,2012-06-05 11:35:00,5282.0,,,11:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,4.57 mm rainfall,,,,,-35.94,,-5.67,,,,,,,,,,0.0,2012-06-05 11:50:00,-1 days +23:52:30,2012-06-05 11:27:30,-34.644999999999996,-5.415,7745.806200000307,1700.1490000000001,1706.5752000000002,2012.0,2012.0,17.32280000000719,-43.49539188300914,-7.011818928688648
608,5499.0,,,6/25/12,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-46.69,,-6.48,,,,,,,,,,0.0,2012-06-25 11:15:00,5283.0,,,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,0.76 mm rainfall,,,,,-39.03,,-5.65,,,,,,,,,,0.0,2012-06-25 11:15:00,0 days 00:00:00,2012-06-25 11:15:00,-42.86,-6.065,7755.585200000311,1709.928,1716.3542000000002,2012.0,2012.0,9.77900000000318,-43.49175869955785,-7.006404999182993
609,5500.0,,,10/22/12,13:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-43.65,,-7.81,,,,,,,,,,0.0,2012-10-22 13:30:00,5284.0,,,13:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,9.91 mm rainfall,,,,,-43.9,,-8.05,,,,,,,,,,0.0,2012-10-22 13:15:00,0 days 00:07:30,2012-10-22 13:37:30,-43.775,-7.93,7780.451800000317,22.0726,22.0726,2013.0,2013.0,24.866600000006656,-43.775,-7.93
610,5501.0,,,10/23/12,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-43.81,,-9.03,,,,,,,,,,0.0,2012-10-23 12:30:00,5285.0,,,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,12.19 mm rainfall,,,,,-40.7,,-8.47,,,,,,,,,,0.0,2012-10-23 12:15:00,0 days 00:07:30,2012-10-23 12:37:30,-42.255,-8.75,7796.936400000319,38.5572,38.5572,2013.0,2013.0,16.484600000001592,-43.169054054054115,-8.256891891891858
611,5502.0,,,10/24/12,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-52.73,,-9.77,,,,,,,,,,0.0,2012-10-24 11:45:00,5286.0,,,12:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,18.8 mm rainfall,,,,,-48.0,,-9.06,,,,,,,,,,0.0,2012-10-24 12:05:00,-1 days +23:50:00,2012-10-24 11:35:00,-50.364999999999995,-9.415,7825.435200000323,67.05600000000001,67.05600000000001,2013.0,2013.0,28.49880000000394,-46.104999999999926,-8.729399999999961
612,5503.0,,,10/29/12,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-45.13,,-7.27,,,,,,,,,,0.0,2012-10-29 12:00:00,5287.0,,,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,2.03 mm rainfall,,,,,-39.94,,-6.88,,,,,,,,,,0.0,2012-10-29 11:45:00,0 days 00:07:30,2012-10-29 12:07:30,-42.535,-7.074999999999999,7825.435200000323,67.05600000000001,67.05600000000001,2013.0,2013.0,0.0,-46.104999999999926,-8.729399999999961
613,5504.0,,,11/14/12,14:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-33.71,,-6.88,,,,,,,,,,0.0,2012-11-14 14:00:00,5288.0,,,11:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,2.79 mm rainfall,,,,,-25.9,,-5.95,,,,,,,,,,0.0,2012-11-14 11:00:00,0 days 01:30:00,2012-11-14 15:30:00,-29.805,-6.415,7891.653000000345,133.27380000000002,133.27380000000002,2013.0,2013.0,66.21780000002218,-38.1725564681718,-7.603090349075863
614,5505.0,,,11/17/12,14:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-60.73,,-9.07,,,,,,,,,,0.0,2012-11-17 14:40:00,5289.0,,,14:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,12.7 mm rainfall,,,,,-59.52,,-8.98,,,,,,,,,,0.0,2012-11-17 14:50:00,-1 days +23:55:00,2012-11-17 14:35:00,-60.125,-9.025,7945.018400000349,186.63920000000002,186.63920000000002,2013.0,2013.0,53.36540000000423,-44.35679941002823,-8.003657817109014
615,5506.0,,,11/19/12,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-24.23,,-5.37,,,,,,,,,,0.0,2012-11-19 12:50:00,5290.0,,,13:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,14.99 mm rainfall,,,,,-32.05,,-6.44,,,,,,,,,,0.0,2012-11-19 13:05:00,-1 days +23:52:30,2012-11-19 12:42:30,-28.14,-5.905,7963.738200000358,205.35900000000004,205.35900000000004,2013.0,2013.0,18.719800000008945,-42.898375838924665,-7.814919463087083
616,5507.0,,,11/20/12,15:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-9.69,,-3.77,,,,,,,,,,0.0,2012-11-20 15:05:00,5291.0,,,15:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,54.86 mm rainfall,,,,,-17.09,,-4.14,,,,,,,,,,0.0,2012-11-20 15:30:00,-1 days +23:47:30,2012-11-20 14:52:30,-13.39,-3.955,8026.323800000365,267.94460000000004,267.94460000000004,2013.0,2013.0,62.58560000000671,-36.077038183694,-6.922636738906044
618,5509.0,,,11/28/12,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-117.9,,-15.75,,,,,,,,,,0.0,2012-11-28 12:30:00,5292.0,,,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,47.24 mm rainfall,,,,,-115.16,,-15.66,,,,,,,,,,0.0,2012-11-28 12:15:00,0 days 00:07:30,2012-11-28 12:37:30,-116.53,-15.705,8092.821000000371,334.44180000000006,334.44180000000006,2013.0,2013.0,66.49720000000616,-51.94100248549944,-8.654370339684984
619,5510.0,,,11/29/12,14:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-23.08,,-5.5,,,,,,,,,,0.0,2012-11-29 14:20:00,5293.0,,,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,32.51 mm rainfall,,,,,-22.66,,-5.53,,,,,,,,,,0.0,2012-11-29 14:40:00,-1 days +23:50:00,2012-11-29 14:10:00,-22.869999999999997,-5.515000000000001,8131.37820000037,372.999,372.999,2013.0,2013.0,38.557199999999284,-48.958252788102996,-8.332263940520338
620,5511.0,,,11/30/12,11:25,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-29.65,,-5.65,,,,,,,,,,0.0,2012-11-30 11:25:00,5294.0,,,11:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,54.61 mm rainfall,,,,,-26.76,,-5.38,,,,,,,,,,0.0,2012-11-30 11:05:00,0 days 00:10:00,2012-11-30 11:35:00,-28.205,-5.515000000000001,8206.257400000375,447.87820000000005,447.87820000000005,2013.0,2013.0,74.87920000000486,-45.51009919404772,-7.864175449472977
621,5512.0,,,12/1/12,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-19.29,,-4.36,,,,,,,,,,0.0,2012-12-01 12:15:00,5295.0,,,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,17.02 mm rainfall,,,,,-18.07,,-4.19,,,,,,,,,,0.0,2012-12-01 12:30:00,-1 days +23:52:30,2012-12-01 12:07:30,-18.68,-4.275,8226.653600000373,468.27440000000007,468.27440000000007,2013.0,2013.0,20.396199999997407,-44.34841637010645,-7.708772241992871
622,5513.0,,,12/2/12,12:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-71.88,,-10.22,,,,,,,,,,0.0,2012-12-02 12:20:00,5296.0,,,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,106.93 mm rainfall,,,,,-67.65,,-9.76,,,,,,,,,,0.0,2012-12-02 12:40:00,-1 days +23:50:00,2012-12-02 12:10:00,-69.765,-9.99,8374.176800000372,615.7976000000001,615.7976000000001,2013.0,2013.0,147.52319999999963,-50.40982384823763,-8.252804878048716
623,5514.0,,,12/3/12,15:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-30.78,,-4.78,,,,,,,,,,0.0,2012-12-03 15:15:00,5297.0,,,15:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,4.57 mm rainfall,,,,,-30.79,,-4.98,,,,,,,,,,0.0,2012-12-03 15:30:00,-1 days +23:52:30,2012-12-03 15:07:30,-30.785,-4.880000000000001,8374.176800000372,615.7976000000001,615.7976000000001,2013.0,2013.0,0.0,-50.40982384823763,-8.252804878048716
624,5515.0,,,12/5/12,14:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-45.28,,-6.87,,,,,,,,,,0.0,2012-12-05 14:40:00,5298.0,,,15:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,76.96 mm rainfall,,,,,-43.91,,-6.85,,,,,,,,,,0.0,2012-12-05 15:00:00,-1 days +23:50:00,2012-12-05 14:30:00,-44.595,-6.859999999999999,8449.056000000366,690.6768000000001,690.6768000000001,2013.0,2013.0,74.87919999999394,-49.78195406929829,-8.102413376309395
625,5516.0,,,12/15/12,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-78.79,,-11.44,,,,,,,,,,0.0,2012-12-15 12:15:00,5299.0,,,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,2.29 mm rainfall,,,,,-80.59,,-11.71,,,,,,,,,,0.0,2012-12-15 12:30:00,-1 days +23:52:30,2012-12-15 12:07:30,-79.69,-11.575,8461.070200000362,702.691,702.691,2013.0,2013.0,12.01419999999598,-50.29127920791994,-8.161550495049449
626,5517.0,,,12/16/12,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-77.53,,-11.35,,,,,,,,,,0.0,2012-12-16 12:30:00,5300.0,,,12:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,23.88 mm rainfall,,,,,-82.1,,-11.79,,,,,,,,,,0.0,2012-12-16 12:45:00,-1 days +23:52:30,2012-12-16 12:22:30,-79.815,-11.57,8484.819200000356,726.44,726.44,2013.0,2013.0,23.74899999999434,-51.25277969348548,-8.272553639846654
627,5518.0,,,12/17/12,8:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-35.82,,-5.45,,,,,,,,,,0.0,2012-12-17 08:45:00,5301.0,,,9:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,57.91 mm rainfall,,,,,-35.98,,-5.77,,,,,,,,,,0.0,2012-12-17 09:00:00,-1 days +23:52:30,2012-12-17 08:37:30,-35.9,-5.609999999999999,8548.24300000035,789.8638000000001,789.8638000000001,2013.0,2013.0,63.42379999999321,-50.02434085301291,-8.0595118082481
1478,,,,12/20/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-20 16:05:00,5302.0,,,16:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,20.07 mm rainfall,,,,,-52.2,,-9.4,,,,,,,,,,0.0,2012-12-20 16:05:00,0 days 00:00:00,2012-12-20 16:05:00,-52.2,-9.4,8580.653400000343,822.2742000000001,822.2742000000001,2013.0,2013.0,32.41039999999339,-50.10980528276247,-8.112168980697536
628,5519.0,,,12/21/12,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-55.23,,-9.86,,,,,,,,,,0.0,2012-12-21 10:30:00,5303.0,,,10:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,65.53 mm rainfall,,,,,-50.68,,-9.35,,,,,,,,,,0.0,2012-12-21 10:10:00,0 days 00:10:00,2012-12-21 10:40:00,-52.955,-9.605,8654.973800000342,896.5946000000001,896.5946000000001,2013.0,2013.0,74.3203999999987,-50.344916123018805,-8.235528114321157
629,5520.0,,,12/22/12,10:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-39.55,,-8.01,,,,,,,,,,0.0,2012-12-22 10:10:00,5304.0,,,9:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,23.62 mm rainfall,,,,,-36.13,,-7.71,,,,,,,,,,0.0,2012-12-22 09:50:00,0 days 00:10:00,2012-12-22 10:20:00,-37.84,-7.859999999999999,8687.38420000034,929.0050000000001,929.0050000000001,2013.0,2013.0,32.410399999998845,-49.90996251873992,-8.222466266866508
630,5521.0,,,12/23/12,14:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-64.31,,-9.92,,,,,,,,,,0.0,2012-12-23 14:15:00,5305.0,,,13:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,56.64 mm rainfall,,,,,-60.19,,-9.66,,,,,,,,,,0.0,2012-12-23 13:50:00,0 days 00:12:30,2012-12-23 14:27:30,-62.25,-9.79,8745.778800000342,987.3996000000001,987.3996000000001,2013.0,2013.0,58.39460000000145,-50.63769046275328,-8.314908295711005
631,5522.0,,,12/25/12,9:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-54.94,,-8.76,,,,,,,,,,0.0,2012-12-25 09:35:00,5306.0,,,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,5.08 mm rainfall,,,,,-52.42,,-8.45,,,,,,,,,,0.0,2012-12-25 09:55:00,-1 days +23:50:00,2012-12-25 09:25:00,-53.68,-8.605,8751.92560000034,993.5464000000002,993.5464000000002,2013.0,2013.0,6.1467999999986205,-50.656459618619635,-8.316697980930961
632,5523.0,,,12/26/12,9:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-56.48,,-8.91,,,,,,,,,,0.0,2012-12-26 09:35:00,5307.0,,,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,45.21 mm rainfall,,,,,-51.84,,-8.54,,,,,,,,,,0.0,2012-12-26 09:55:00,-1 days +23:50:00,2012-12-26 09:25:00,-54.16,-8.725,8795.791400000344,1037.4122000000002,1037.4122000000002,2013.0,2013.0,43.86580000000322,-50.80420494225023,-8.33391619661558
633,5524.0,,,12/29/12,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-70.68,,-10.32,,,,,,,,,,0.0,2012-12-29 10:00:00,5308.0,,,10:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,2.79 mm rainfall,,,,,-70.19,,-10.36,,,,,,,,,,0.0,2012-12-29 10:15:00,-1 days +23:52:30,2012-12-29 09:52:30,-70.435,-10.34,8801.37940000034,1043.0002000000002,1043.0002000000002,2013.0,2013.0,5.5879999999961,-50.90909831685742,-8.344635319262563
